K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	NW	2.019172252030868	0.0	0.01
1000	10	10	HS-NW	1.7353671385916873	3.0303030303030303	0.01
1000	10	10	NWbar	1.9461734190558384	0.0	0.6652525252525252
1000	10	10	S-NW	1.7309039026336135	2.0202020202020203	4.9495959595959595
1000	10	10	SAA	1.7471154092257857	0.0	-1.0
1000	10	10	S-SAA	1.711053887334248	1.0101010101010102	-1.0
1000	10	10	NW	1.9827281322713002	0.0	0.01
1000	10	10	HS-NW	1.7094506860447474	2.0202020202020203	0.01
1000	10	10	NWbar	1.948074515061783	0.0	0.6652525252525252
1000	10	10	S-NW	1.702746719316146	2.0202020202020203	0.060404040404040404
1000	10	10	SAA	1.782050810363534	0.0	-1.0
1000	10	10	S-SAA	1.727256794315961	1.0101010101010102	-1.0
1000	10	10	NW	2.0182104643841	0.0	0.01
1000	10	10	HS-NW	1.7455780255877278	2.0202020202020203	0.01
1000	10	10	NWbar	1.7933253257000141	0.0	0.6148484848484849
1000	10	10	S-NW	1.7248917347180956	1.0101010101010102	4.143131313131313
1000	10	10	SAA	1.7733675233802868	0.0	-1.0
1000	10	10	S-SAA	1.7572481013603352	1.0101010101010102	-1.0
1000	10	10	NW	2.0314013761933545	0.0	0.01
1000	10	10	HS-NW	1.7525203201736228	3.0303030303030303	0.01
1000	10	10	NWbar	1.7482210249507433	0.0	0.5644444444444444
1000	10	10	S-NW	1.73264834513125	2.0202020202020203	0.060404040404040404
1000	10	10	SAA	1.7823720082035908	0.0	-1.0
1000	10	10	S-SAA	1.7237713387571696	1.0101010101010102	-1.0
1000	10	10	NW	2.0324447651906277	0.0	0.01
1000	10	10	HS-NW	1.7490248185083772	1.0101010101010102	0.01
1000	10	10	NWbar	1.7973824197978312	0.0	0.6148484848484849
1000	10	10	S-NW	1.7242520766210743	1.0101010101010102	4.848787878787879
1000	10	10	SAA	1.782451731484553	0.0	-1.0
1000	10	10	S-SAA	1.7424630462296555	1.0101010101010102	-1.0
1000	10	10	NW	2.0168129105370487	0.0	0.01
1000	10	10	HS-NW	1.749729086510859	1.0101010101010102	0.01
1000	10	10	NWbar	1.7403460694382131	0.0	0.5644444444444444
1000	10	10	S-NW	1.7307268352348328	1.0101010101010102	4.899191919191919
1000	10	10	SAA	1.7419069888674088	0.0	-1.0
1000	10	10	S-SAA	1.739492481788087	1.0101010101010102	-1.0
1000	10	10	NW	2.0230205954006797	0.0	0.01
1000	10	10	HS-NW	1.7348510499251821	2.0202020202020203	0.01
1000	10	10	NWbar	1.7413392431924821	0.0	0.5644444444444444
1000	10	10	S-NW	1.7348510499251821	2.0202020202020203	0.01
1000	10	10	SAA	1.7739550268555404	0.0	-1.0
1000	10	10	S-SAA	1.733030912343421	1.0101010101010102	-1.0
1000	10	10	NW	2.0488531417065623	0.0	0.01
1000	10	10	HS-NW	1.7520656852539012	2.0202020202020203	0.01
1000	10	10	NWbar	1.7739550268555404	0.0	0.01
1000	10	10	S-NW	1.73630341023748	2.0202020202020203	1.874949494949495
1000	10	10	SAA	1.7068443728666445	0.0	-1.0
1000	10	10	S-SAA	1.7068443728666445	0.0	-1.0
1000	10	10	NW	2.0134252903180445	0.0	0.01
1000	10	10	HS-NW	1.7046031480640982	1.0101010101010102	0.01
1000	10	10	NWbar	1.793041016932647	0.0	0.6148484848484849
1000	10	10	S-NW	1.6978195629091186	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.763939810834289	0.0	-1.0
1000	10	10	S-SAA	1.7357365742943573	1.0101010101010102	-1.0
1000	10	10	NW	2.0137653033208696	0.0	0.01
1000	10	10	HS-NW	1.7445047964138047	3.0303030303030303	0.01
1000	10	10	NWbar	2.142580781807732	0.0	0.7156565656565657
1000	10	10	S-NW	1.7211793000989637	2.0202020202020203	0.060404040404040404
1000	10	10	SAA	1.7617894703299781	0.0	-1.0
1000	10	10	S-SAA	1.6999910176611628	1.0101010101010102	-1.0
1000	10	10	NW	1.9865045132180494	0.0	0.01
1000	10	10	HS-NW	1.7403406977883515	2.0202020202020203	0.01
1000	10	10	NWbar	1.807833211171716	0.0	0.6148484848484849
1000	10	10	S-NW	1.7038749733036418	1.0101010101010102	2.3285858585858588
1000	10	10	SAA	1.7468737643202532	0.0	-1.0
1000	10	10	S-SAA	1.7266478771410367	1.0101010101010102	-1.0
1000	10	10	NW	1.9999803849952835	0.0	0.01
1000	10	10	HS-NW	1.7285885345294423	1.0101010101010102	0.01
1000	10	10	NWbar	1.7948293649616767	0.0	0.6148484848484849
1000	10	10	S-NW	1.7274949325781896	1.0101010101010102	2.4797979797979797
1000	10	10	SAA	1.759108135732478	0.0	-1.0
1000	10	10	S-SAA	1.7272486950008163	1.0101010101010102	-1.0
1000	10	10	NW	2.0118693698706975	0.0	0.01
1000	10	10	HS-NW	1.7312826968036088	1.0101010101010102	0.01
1000	10	10	NWbar	2.1250455043401604	0.0	0.7156565656565657
1000	10	10	S-NW	1.7259380359371463	1.0101010101010102	1.0180808080808081
1000	10	10	SAA	1.7075057565863128	0.0	-1.0
1000	10	10	S-SAA	1.6873821947399845	1.0101010101010102	-1.0
1000	10	10	NW	1.9953027114748485	0.0	0.01
1000	10	10	HS-NW	1.6767722007876424	1.0101010101010102	0.01
1000	10	10	NWbar	1.6812770606315441	0.0	0.5644444444444444
1000	10	10	S-NW	1.6707936296114505	1.0101010101010102	0.16121212121212122
1000	10	10	SAA	1.8050202230211763	0.0	-1.0
1000	10	10	S-SAA	1.740323761724788	1.0101010101010102	-1.0
1000	10	10	NW	2.032178320274921	0.0	0.01
1000	10	10	HS-NW	1.7538697744024483	2.0202020202020203	0.01
1000	10	10	NWbar	1.8185935140357747	0.0	0.6148484848484849
1000	10	10	S-NW	1.7351075507775715	2.0202020202020203	4.546363636363636
1000	10	10	SAA	1.8004074937786185	0.0	-1.0
1000	10	10	S-SAA	1.753709158260311	1.0101010101010102	-1.0
1000	10	10	NW	2.0399258644455944	0.0	0.01
1000	10	10	HS-NW	1.7591336207046724	2.0202020202020203	0.01
1000	10	10	NWbar	1.7838287655495608	0.0	0.6148484848484849
1000	10	10	S-NW	1.7138754220921042	2.0202020202020203	4.495959595959596
1000	10	10	SAA	1.8020120184807586	0.0	-1.0
1000	10	10	S-SAA	1.7393687778873503	1.0101010101010102	-1.0
1000	10	10	NW	2.029488697078108	0.0	0.01
1000	10	10	HS-NW	1.751643678580133	3.0303030303030303	0.01
1000	10	10	NWbar	1.7632557888990008	0.0	0.5644444444444444
1000	10	10	S-NW	1.7256460956217068	2.0202020202020203	4.899191919191919
1000	10	10	SAA	1.7998835537325255	0.0	-1.0
1000	10	10	S-SAA	1.7565215580710756	1.0101010101010102	-1.0
1000	10	10	NW	2.0275064088174295	0.0	0.01
1000	10	10	HS-NW	1.7563787552728978	1.0101010101010102	0.01
1000	10	10	NWbar	1.82292605314873	0.0	0.6148484848484849
1000	10	10	S-NW	1.748547107517717	1.0101010101010102	0.26202020202020204
1000	10	10	SAA	1.803835756176391	0.0	-1.0
1000	10	10	S-SAA	1.7839638785636076	1.0101010101010102	-1.0
1000	10	10	NW	2.0476837801797454	0.0	0.01
1000	10	10	HS-NW	1.7936456346616823	1.0101010101010102	0.01
1000	10	10	NWbar	1.7792744602413593	0.0	0.5644444444444444
1000	10	10	S-NW	1.7763735127483293	1.0101010101010102	2.731818181818182
1000	10	10	SAA	1.747923825835271	0.0	-1.0
1000	10	10	S-SAA	1.7372292936210472	1.0101010101010102	-1.0
