K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	NWbar	1.0876396981841974	0.0	0.5644444444444444
1000	10	10	S-NW	1.0770956225102464	1.0101010101010102	4.495959595959596
1000	10	10	SAA	1.1020357927245077	0.0	-1.0
1000	10	10	S-SAA	1.0828168893947956	1.0101010101010102	-1.0
1000	10	10	NW	1.7029177454100248	0.0	0.060404040404040404
1000	10	10	HS-NW	1.0661322436172238	1.0101010101010102	0.060404040404040404
1000	10	10	NWbar	1.4091989253750103	0.0	0.7156565656565657
1000	10	10	S-NW	1.0657438221178235	1.0101010101010102	1.3205050505050504
1000	10	10	SAA	1.122184162940605	0.0	-1.0
1000	10	10	S-SAA	1.104343041132475	1.0101010101010102	-1.0
1000	10	10	NW	1.31320463727867	0.0	0.01
1000	10	10	HS-NW	1.099933561343498	1.0101010101010102	0.01
1000	10	10	NWbar	1.2664684033687	0.0	0.6652525252525252
1000	10	10	S-NW	1.099933561343498	1.0101010101010102	0.01
1000	10	10	SAA	1.0774203012418695	0.0	-1.0
1000	10	10	S-SAA	1.0774203012418695	0.0	-1.0
1000	10	10	NW	1.2986217665157387	0.0	0.01
1000	10	10	HS-NW	1.0774203012418695	0.0	0.01
1000	10	10	NWbar	1.4147269888303025	0.0	0.7156565656565657
1000	10	10	S-NW	1.0774203012418695	0.0	0.01
1000	10	10	SAA	1.1077561704292114	0.0	-1.0
1000	10	10	S-SAA	1.1077561704292114	0.0	-1.0
1000	10	10	NW	1.3024426589898068	0.0	0.01
1000	10	10	HS-NW	1.1077561704292114	0.0	0.01
1000	10	10	NWbar	1.1124064517712131	0.0	0.5140404040404041
1000	10	10	S-NW	1.1077561704292114	0.0	0.01
1000	10	10	SAA	1.0861362070365055	0.0	-1.0
1000	10	10	S-SAA	1.0861362070365055	0.0	-1.0
1000	10	10	NW	1.3107314141183852	0.0	0.01
1000	10	10	HS-NW	1.0861362070365055	0.0	0.01
1000	10	10	NWbar	1.0767304368452835	0.0	0.5644444444444444
1000	10	10	S-NW	1.0692877019850136	1.0101010101010102	0.7660606060606061
1000	10	10	SAA	1.1306338227833583	0.0	-1.0
1000	10	10	S-SAA	1.1199124903264606	1.0101010101010102	-1.0
1000	10	10	NW	1.3062666111505403	0.0	0.01
1000	10	10	HS-NW	1.1158252143395628	2.0202020202020203	0.01
1000	10	10	NWbar	1.147902454388512	0.0	0.6148484848484849
1000	10	10	S-NW	1.1025442919661699	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.089371082591205	0.0	-1.0
1000	10	10	S-SAA	1.089371082591205	0.0	-1.0
1000	10	10	NW	1.275166718542493	0.0	0.01
1000	10	10	HS-NW	1.0793411968589368	3.0303030303030303	0.01
1000	10	10	NWbar	1.1229946582566184	0.0	0.6148484848484849
1000	10	10	S-NW	1.0793411968589368	3.0303030303030303	0.01
1000	10	10	SAA	1.1079506714665015	0.0	-1.0
1000	10	10	S-SAA	1.101424934109113	1.0101010101010102	-1.0
1000	10	10	NW	1.301228202346777	0.0	0.01
1000	10	10	HS-NW	1.1017040316132967	2.0202020202020203	0.01
1000	10	10	NWbar	1.1241679708538814	0.0	0.6148484848484849
1000	10	10	S-NW	1.0871115039111396	1.0101010101010102	2.9334343434343433
1000	10	10	SAA	1.0942212736043617	0.0	-1.0
1000	10	10	S-SAA	1.0942212736043617	0.0	-1.0
1000	10	10	NW	1.310685627350741	0.0	0.01
1000	10	10	HS-NW	1.0832734843286638	1.0101010101010102	0.01
1000	10	10	NWbar	1.1234544687451735	0.0	0.6148484848484849
1000	10	10	S-NW	1.0793322559344736	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.1007694400011814	0.0	-1.0
1000	10	10	S-SAA	1.1007694400011814	0.0	-1.0
1000	10	10	NW	1.2977284670227802	0.0	0.01
1000	10	10	HS-NW	1.1007694400011814	0.0	0.01
1000	10	10	NWbar	1.2703119540685488	0.0	0.6652525252525252
1000	10	10	S-NW	1.0999287242408344	1.0101010101010102	4.697575757575757
1000	10	10	SAA	1.0973859537845139	0.0	-1.0
1000	10	10	S-SAA	1.0973859537845139	0.0	-1.0
1000	10	10	NW	1.2965163413343732	0.0	0.01
1000	10	10	HS-NW	1.085026501527887	1.0101010101010102	0.01
1000	10	10	NWbar	1.2671853369074564	0.0	0.6652525252525252
1000	10	10	S-NW	1.0846135723557766	1.0101010101010102	4.445555555555556
1000	10	10	SAA	1.0751326620679094	0.0	-1.0
1000	10	10	S-SAA	1.0751326620679094	0.0	-1.0
1000	10	10	NW	1.2768839057184682	0.0	0.01
1000	10	10	HS-NW	1.0700821516087575	1.0101010101010102	0.01
1000	10	10	NWbar	1.1171689893214716	0.0	0.6148484848484849
1000	10	10	S-NW	1.0700821516087575	1.0101010101010102	0.01
1000	10	10	SAA	1.0822821215770784	0.0	-1.0
1000	10	10	S-SAA	1.0822821215770784	0.0	-1.0
1000	10	10	NW	1.3158793964437385	0.0	0.01
1000	10	10	HS-NW	1.0668392974761716	1.0101010101010102	0.01
1000	10	10	NWbar	1.444226399771804	0.0	0.7156565656565657
1000	10	10	S-NW	1.0668392974761716	1.0101010101010102	0.01
1000	10	10	SAA	1.088354463148623	0.0	-1.0
1000	10	10	S-SAA	1.088354463148623	0.0	-1.0
1000	10	10	NW	1.3016920430905758	0.0	0.01
1000	10	10	HS-NW	1.088006905010811	1.0101010101010102	0.01
1000	10	10	NWbar	1.4168186346967673	0.0	0.7156565656565657
1000	10	10	S-NW	1.086244942423728	1.0101010101010102	0.8164646464646464
1000	10	10	SAA	1.0887449170790597	0.0	-1.0
